index,geometry,lat,lon,avation,brick_kiln,industrial,power,power_pm25,residential_scope1,residential_scope2,traffic,traffic_NOx,traffic_pm25,total_co2,total_pollutant
Mumbai_1201,"POLYGON ((72.87047145145019 19.263008624429702, 72.87047145145019 19.26724868125796, 72.86597987502958 19.26724868125796, 72.86597987502958 19.263008624429702, 72.87047145145019 19.263008624429702))",19.265128652843835,72.86822566323988,,,,6446.136,,959.668,13488.724,14.033,0.073,0.0,7419.837,0.073
Mumbai_1202,"POLYGON ((72.87496302787078 19.00415856632605, 72.87496302787078 19.0084052749103, 72.87047145145019 19.0084052749103, 72.87047145145019 19.00415856632605, 72.87496302787078 19.00415856632605))",19.00628192061817,72.87271723966049,,,,3507.369,,0.329,3.98,0.0,0.0,0.0,3507.698,0.0
Mumbai_1203,"POLYGON ((72.87496302787078 19.0084052749103, 72.87496302787078 19.012651875064417, 72.87047145145019 19.012651875064417, 72.87047145145019 19.0084052749103, 72.87496302787078 19.0084052749103))",19.010528574987354,72.87271723966049,,,,5014.115,,0.058,1.392,4.945,0.0,0.0,5019.118,0.0
Mumbai_1204,"POLYGON ((72.87496302787078 19.012651875064417, 72.87496302787078 19.016898366767844, 72.87047145145019 19.016898366767844, 72.87047145145019 19.012651875064417, 72.87496302787078 19.012651875064417))",19.014775120916127,72.87271723966049,,,,6411.067,,5.513,73.817,186.16,0.52,0.0,6602.74,0.52
Mumbai_1205,"POLYGON ((72.87496302787078 19.016898366767844, 72.87496302787078 19.02114475000003, 72.87047145145019 19.02114475000003, 72.87047145145019 19.016898366767844, 72.87496302787078 19.016898366767844))",19.019021558383933,72.87271723966047,,,,8146.011,,113.033,1500.357,290.916,0.867,0.003,8549.96,0.87
Mumbai_1206,"POLYGON ((72.87496302787078 19.02114475000003, 72.87496302787078 19.025391024740415, 72.87047145145019 19.025391024740415, 72.87047145145019 19.02114475000003, 72.87496302787078 19.02114475000003))",19.023267887370224,72.87271723966049,,,,9104.598,,1060.567,14077.962,281.318,0.987,0.0,10446.483,0.987
Mumbai_1207,"POLYGON ((72.87496302787078 19.025391024740415, 72.87496302787078 19.029637190968447, 72.87047145145019 19.029637190968447, 72.87047145145019 19.025391024740415, 72.87496302787078 19.025391024740415))",19.02751410785443,72.87271723966049,,,,9701.065,,843.729,11272.24,367.126,1.321,0.033,10911.92,1.354
Mumbai_1208,"POLYGON ((72.87496302787078 19.029637190968447, 72.87496302787078 19.033883248663585, 72.87047145145019 19.033883248663585, 72.87047145145019 19.029637190968447, 72.87496302787078 19.029637190968447))",19.031760219816015,72.87271723966049,,,,11305.268,,483.667,6461.981,342.09,1.177,0.003,12131.025,1.18
Mumbai_1209,"POLYGON ((72.87496302787078 19.033883248663585, 72.87496302787078 19.038129197805286, 72.87047145145019 19.038129197805286, 72.87047145145019 19.033883248663585, 72.87496302787078 19.033883248663585))",19.036006223234438,72.87271723966049,,,,13460.84,,757.904,10051.418,342.09,1.177,0.003,14560.834,1.18
Mumbai_1210,"POLYGON ((72.87496302787078 19.038129197805286, 72.87496302787078 19.042375038373006, 72.87047145145019 19.042375038373006, 72.87047145145019 19.038129197805286, 72.87496302787078 19.038129197805286))",19.040252118089146,72.87271723966049,,,,13660.121,,921.562,12221.824,624.359,2.115,0.073,15206.042,2.188
Mumbai_1211,"POLYGON ((72.87496302787078 19.042375038373006, 72.87496302787078 19.046620770346202, 72.87047145145019 19.046620770346202, 72.87047145145019 19.042375038373006, 72.87496302787078 19.042375038373006))",19.044497904359602,72.87271723966047,,,,11473.042,,1141.892,14953.966,499.931,1.739,0.073,13114.865,1.812
Mumbai_1212,"POLYGON ((72.87496302787078 19.046620770346202, 72.87496302787078 19.050866393704343, 72.87047145145019 19.050866393704343, 72.87047145145019 19.046620770346202, 72.87496302787078 19.046620770346202))",19.048743582025274,72.87271723966047,,,,11473.042,,69.234,906.789,530.631,1.596,0.07,12072.907,1.666
Mumbai_1213,"POLYGON ((72.87496302787078 19.050866393704343, 72.87496302787078 19.055111908426895, 72.87047145145019 19.055111908426895, 72.87047145145019 19.050866393704343, 72.87496302787078 19.050866393704343))",19.052989151065617,72.87271723966049,,,,10807.125,,1203.44,15759.95,330.631,1.15,0.004,12341.196,1.154
Mumbai_1214,"POLYGON ((72.87496302787078 19.055111908426895, 72.87496302787078 19.05935731449333, 72.87047145145019 19.05935731449333, 72.87047145145019 19.055111908426895, 72.87496302787078 19.055111908426895))",19.05723461146011,72.87271723966049,,,,10311.692,,614.932,7972.476,397.325,1.248,0.045,11323.949,1.293
Mumbai_1215,"POLYGON ((72.87496302787078 19.05935731449333, 72.87496302787078 19.06360261188312, 72.87047145145019 19.06360261188312, 72.87047145145019 19.05935731449333, 72.87496302787078 19.05935731449333))",19.061479963188226,72.87271723966049,,,,10254.959,,530.268,6874.794,397.325,1.248,0.045,11182.552,1.293
Mumbai_1216,"POLYGON ((72.87496302787078 19.06360261188312, 72.87496302787078 19.06784780057573, 72.87047145145019 19.06784780057573, 72.87047145145019 19.06360261188312, 72.87496302787078 19.06360261188312))",19.065725206229423,72.87271723966049,,,,11791.596,,281.229,3603.489,319.705,1.006,0.011,12392.53,1.017
Mumbai_1217,"POLYGON ((72.87496302787078 19.06784780057573, 72.87496302787078 19.07209288055066, 72.87047145145019 19.07209288055066, 72.87047145145019 19.06784780057573, 72.87496302787078 19.06784780057573))",19.069970340563195,72.87271723966049,,,,13924.481,,920.265,11791.518,484.185,1.709,0.064,15328.931,1.773
Mumbai_1218,"POLYGON ((72.87496302787078 19.07209288055066, 72.87496302787078 19.07633785178738, 72.87047145145019 19.07633785178738, 72.87047145145019 19.07209288055066, 72.87496302787078 19.07209288055066))",19.074215366169017,72.87271723966047,,,,12203.1,,2637.08,33712.156,724.658,2.404,0.073,15564.838,2.477
Mumbai_1219,"POLYGON ((72.87496302787078 19.07633785178738, 72.87496302787078 19.080582714265372, 72.87047145145019 19.080582714265372, 72.87047145145019 19.07633785178738, 72.87496302787078 19.07633785178738))",19.078460283026374,72.87271723966049,,,,9508.716,,1134.887,14508.336,271.18,0.937,0.0,10914.783,0.937
Mumbai_1220,"POLYGON ((72.87496302787078 19.080582714265372, 72.87496302787078 19.08482746796413, 72.87047145145019 19.08482746796413, 72.87047145145019 19.080582714265372, 72.87496302787078 19.080582714265372))",19.08270509111475,72.87271723966049,,,,7197.844,,124.787,1580.695,9.731,0.009,0.0,7332.362,0.009
Mumbai_1221,"POLYGON ((72.87496302787078 19.08482746796413, 72.87496302787078 19.08907211286314, 72.87047145145019 19.08907211286314, 72.87047145145019 19.08482746796413, 72.87496302787078 19.08482746796413))",19.086949790413637,72.87271723966049,,,,7121.178,,5.371,68.03,0.0,0.0,0.0,7126.549,0.0
Mumbai_1222,"POLYGON ((72.87496302787078 19.08907211286314, 72.87496302787078 19.093316648941897, 72.87047145145019 19.093316648941897, 72.87047145145019 19.08907211286314, 72.87496302787078 19.08907211286314))",19.091194380902515,72.87271723966049,,,,13854.805,,66.349,841.498,0.0,0.0,0.0,13921.154,0.0
Mumbai_1223,"POLYGON ((72.87496302787078 19.093316648941897, 72.87496302787078 19.0975610761799, 72.87047145145019 19.0975610761799, 72.87047145145019 19.093316648941897, 72.87496302787078 19.093316648941897))",19.095438862560897,72.87271723966049,,,,23943.314,,520.109,6595.879,0.0,0.0,0.0,24463.423,0.0
