date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,city,traffic_NOx,traffic_pm25
2021-09-30,57810.564000000006,38784.678,6765.7459680952215,10098.578,33490.444,,,Mumbai,18.579946172829224,0.6099976006344532
2021-10-01,51906.154,40622.794,4439.460772457752,5434.817,33782.427,,,Mumbai,18.332857923416732,0.47570341733478705
2021-10-02,47418.175,39008.922,3938.456053216657,3240.439,33633.498,,,Mumbai,16.35108251537279,0.42196212371617176
2021-10-03,45439.704000000005,37982.908,3555.004231056503,2792.084,33679.727,,,Mumbai,14.782748501524384,0.38398136470790845
2021-10-04,48436.727000000006,39788.953,4433.841840823974,2805.135,33741.944,,,Mumbai,18.17247724898484,0.47373812217253364
2021-10-05,51581.402,40706.152,5620.695391918825,3455.67,33826.469,,,Mumbai,18.828512341774186,0.5491532075871184
2021-10-06,54029.569,41571.956,6305.174073582997,4134.099,34159.561,,,Mumbai,18.88539672416595,0.5876517225836337
2021-10-07,53236.85999999999,41403.168,6534.577264187756,3194.736,34066.485,,,Mumbai,19.277553350008105,0.6090627796150269
2021-10-08,53559.848,41861.933,6605.659030196561,2957.318,34355.885,,,Mumbai,19.32061162400502,0.613709431500427
2021-10-09,50401.776,41306.518,6071.280372788435,1075.852,34142.525,,,Mumbai,17.959647099584586,0.5643726610761297
2021-10-10,50142.08,40023.282,5207.621343763246,3248.588,34253.392,,,Mumbai,15.62802594763559,0.4907820772499728
2021-10-11,56643.179,41780.374,4908.77359314095,8384.898,34238.072,,,Mumbai,17.03176113504836,0.49484999691785675
2021-10-12,53212.342,42401.743,6825.600154116031,1756.589,34226.523,,,Mumbai,22.104619461893684,0.6598814133467363
2021-10-13,53717.922,42558.727,6855.09932122936,2078.895,34504.912,,,Mumbai,21.97216810265609,0.6625553229106598
2021-10-14,53216.164,41783.221,6781.644041334685,2459.512,34646.967,,,Mumbai,21.824062412579746,0.6548639578975264
2021-10-15,50855.026,40231.956,5737.959130071317,3070.983,34654.33,,,Mumbai,18.989410960813533,0.56046821985716
