city,epsilon,od_id,method,distance_km,actual_CO2_cost,hotspot_cost,pollutant_cost,top10_hotspot_cells,nodes,CO2_reduction_pct_vs_shortest,distance_penalty_pct_vs_shortest,hotspot_reduction_pct_vs_shortest,top10_reduction_pct_vs_shortest,policy_violation_pct,operational_utility_score,runtime_seconds,consensus_utility,agent_disagreement,consensus_stability,cara_route_utility,policy_score
Delhi,0.05,4,SingleAgent_Routing,32.93413910606548,3476.5968783088365,23.28587710604558,26.081757928642247,5,59,38.948121153698715,6.902853334789391,23.674284338300495,16.666666666666664,1.9028533347893912,21.75672997495505,1.0099996870849282e-05,,,,,
Delhi,0.05,4,MultiAgent_NoNegotiation,32.31437663276705,3500.74116675938,23.360796580773034,25.830633671952455,5,58,38.524127741488726,4.891129980732559,23.428715640178023,16.666666666666664,0.0,40.456225600112624,0.0003775000004679896,,,,,
Delhi,0.05,5,CARA_Full,27.028678894777954,7391.071808707772,38.50596506442022,34.96050235381568,9,61,0.0,0.0,0.0,0.0,0.0,0.0,18.863036000002467,0.45334587050201886,0.5137999045111388,0.48620009548886123,0.4122418781411278,1.0
Delhi,0.05,5,ShortestPath,27.028678894777954,7391.071808707772,38.50596506442022,34.96050235381568,9,61,0.0,0.0,0.0,0.0,0.0,0.0,1.1999996786471456e-05,,,,,
Delhi,0.05,5,CO2_Dijkstra,50.0754701791448,1377.499537768904,21.16691030723489,31.83111372646189,0,88,81.3626551950692,85.26791625327857,45.02952913445282,100.0,80.26791625327857,-708.8017427704901,8.600000001024455e-06,,,,,
Delhi,0.05,5,AStar_EcoRouting,34.22943723432542,2477.8583279016034,22.513100842418226,26.550610133795864,0,65,66.47497965068719,26.641177571348766,41.5334720094563,100.0,21.641177571348766,-139.17006005807232,9.800001862458885e-06,,,,,
Delhi,0.05,5,Weighted_EcoRouting,34.22943723432542,2477.8583279016034,22.513100842418226,26.550610133795864,0,65,66.47497965068719,26.641177571348766,41.5334720094563,100.0,21.641177571348766,-139.17006005807232,1.09999964479357e-05,,,,,
Delhi,0.05,5,RandomForest_EcoRoute,35.68154495341316,2428.9124990327155,22.004280227948456,26.362825198216083,0,65,67.13720875812493,32.01364777139356,42.854879260562754,100.0,27.013647771393558,-191.57182932552928,8.700000762473792e-06,,,,,
Delhi,0.05,5,GradientBoost_EcoRoute,35.68154495341316,2428.9124990327155,22.004280227948456,26.362825198216083,0,65,67.13720875812493,32.01364777139356,42.854879260562754,100.0,27.013647771393558,-191.57182932552928,8.600000001024455e-06,,,,,
Delhi,0.05,5,XGBoost_EcoRoute,35.68154495341316,2428.9124990327155,22.004280227948456,26.362825198216083,0,65,67.13720875812493,32.01364777139356,42.854879260562754,100.0,27.013647771393558,-191.57182932552928,8.299997716676444e-06,,,,,
Delhi,0.05,5,StaticDT_Routing,33.610202798299596,2520.044808393516,22.812698216055498,26.331884910802795,0,64,65.90420342791784,24.350150183600793,40.755417562214035,100.0,19.350150183600793,-117.21958962698307,8.39999847812578e-06,,,,,
Delhi,0.05,5,PredictiveDT_Routing,34.95542970478492,2440.990608997377,22.196537413280467,26.362825198216083,0,65,66.97379389385002,29.32718554564072,42.355587306678814,100.0,24.32718554564072,-165.12026790921777,8.299997716676444e-06,,,,,
