city,epsilon,od_id,candidate_routes,chosen_candidate_rank,consensus_utility,agent_disagreement,consensus_stability,cara_route_utility,policy_score,generation_time_seconds,negotiation_time_seconds,total_decision_time_seconds
Delhi,0.05,23,25,11,0.9999231808262213,0.000156806481850111,0.9998431935181499,0.9999106363076733,1.0,0.04819449999922654,0.005077399997389875,0.05327189999661641
Delhi,0.05,24,29,0,0.613846019729558,0.4074866580156608,0.5925133419843391,0.5812470870883051,1.0,2.272845800005598,0.004259499997715466,2.2771053000033135
Delhi,0.05,25,29,28,0.8794478626594665,0.11810930642639546,0.8818906935736045,0.8699991181453549,1.0,15.341965899999195,0.003950300000724383,15.34591619999992
Delhi,0.05,26,28,0,0.6442166958882902,0.3900422061120186,0.6099577938879814,0.6130133193993287,1.0,3.799887999994098,0.0039036000016494654,3.8037915999957477
Delhi,0.05,27,28,0,0.5506619488627335,0.49670072272666027,0.5032992772733398,0.5109258910446006,1.0,1.7203093999996781,0.0041335999994771555,1.7244429999991553
Delhi,0.05,28,29,0,0.5028711491864273,0.45042612531019444,0.5495738746898056,0.4668370591616117,1.0,8.017461600000388,0.003801200000452809,8.02126280000084
Delhi,0.05,29,30,0,0.49464713114211356,0.4754240007818587,0.5245759992181414,0.4566132110795649,1.0,9.63639410000178,0.0038218000045162626,9.640215900006297
Delhi,0.05,30,30,0,0.48730921677903705,0.4701660343985338,0.5298339656014661,0.44969593402715435,1.0,32.12500019999425,0.00394850000157021,32.12894869999582
Delhi,0.05,31,27,26,0.8134834158373792,0.16794212494128097,0.8320578750587191,0.8000480458420767,1.0,0.7762137000026996,0.0038016000034986064,0.7800153000061982
Delhi,0.05,32,30,0,0.46645152263276285,0.49768649148751,0.50231350851249,0.4266366033137621,1.0,19.22783470000286,0.004357700003311038,19.23219240000617
Delhi,0.05,33,26,0,0.8741131178289516,0.1375362579973642,0.8624637420026358,0.8631102171891625,1.0,0.06009669999912148,0.0036634999996749684,0.06376019999879645
Delhi,0.05,34,29,0,0.5,0.5477225575051661,0.4522774424948339,0.4561821953995867,1.0,2.493839899994782,0.003796000004513189,2.4976358999992954
Delhi,0.05,35,29,0,0.4675179558852434,0.49628889298216067,0.5037111070178393,0.42781484444667056,1.0,32.29319200000464,0.006692700000712648,32.29988470000535
Delhi,0.05,36,29,28,0.7889325886124207,0.22171691620828526,0.7782830837917147,0.7711952353157578,1.0,0.3549109000014141,0.0038232999941101298,0.35873419999552425
Delhi,0.05,37,30,27,0.8868899273751335,0.1057919469741259,0.8942080530258741,0.8784265716172034,1.0,1.324779500006116,0.003787399997236207,1.3285669000033522
Delhi,0.05,38,30,27,0.8929015105100866,0.13028966214201212,0.8697103378579879,0.8824783375387256,1.0,7.702548000001116,0.003786100001889281,7.706334100003005
Delhi,0.05,39,29,0,0.5190252411081548,0.520037718986227,0.47996228101377303,0.4774222235892567,1.0,3.878305600002932,0.0038149999963934533,3.8821205999993253
Delhi,0.05,40,29,0,0.4856030981710445,0.474252713396315,0.525747286603685,0.4476628810993393,1.0,13.957770399996662,0.0038398000033339486,13.961610199999996
Delhi,0.05,41,28,26,0.9621661567433855,0.03451727579238909,0.9654827242076109,0.9594047746799943,1.0,22.840576900001906,0.0037746000016340986,22.84435150000354
Delhi,0.05,42,28,0,0.5742444463414946,0.4588100515724014,0.5411899484275986,0.5375396422157025,1.0,14.621522000001278,0.00224539999908302,14.62376740000036
Delhi,0.05,43,30,0,0.5113327030883258,0.4542563250382687,0.5457436749617313,0.4749921970852643,1.0,29.50410539999575,0.004556499996397179,29.50866189999215
Delhi,0.05,44,28,27,0.9456883590496682,0.0684567475466691,0.9315432524533309,0.9402118192459347,1.0,26.1739288999961,0.004843499998969492,26.17877239999507
Delhi,0.05,45,29,0,0.4772150545483889,0.49329413163804425,0.5067058683619557,0.4377515240173454,1.0,17.785515100003977,0.005944100004853681,17.79145920000883
