city,epsilon,od_id,candidate_routes,generation_time_seconds,negotiation_time_seconds,total_CARA_time_seconds
Delhi,0.2,24,29,2.2213740999941365,0.007277400000020862,2.2286514999941573
Delhi,0.2,25,29,15.250371900001483,0.003970500001742039,15.254342400003225
Delhi,0.2,26,28,3.852900600002613,0.005005800005164929,3.857906400007778
Delhi,0.2,27,28,1.6864653999946313,0.00407890000496991,1.6905442999996012
Delhi,0.2,28,29,7.769484600001306,0.003855499999190215,7.773340100000496
Delhi,0.2,29,30,9.521705399994971,0.0038016000034986064,9.52550699999847
Delhi,0.2,30,30,30.841831900004763,0.005319100004271604,30.847151000009035
Delhi,0.2,31,27,0.7771296999999322,0.0038266999981715344,0.7809563999981037
Delhi,0.2,32,30,19.04537540000456,0.0038945999986026436,19.049270000003162
Delhi,0.2,33,26,0.07082660000014585,0.007993300001544412,0.07881990000169026
Delhi,0.2,34,28,2.4263274999975692,0.003838100004941225,2.4301656000025105
Delhi,0.2,35,30,32.56847600000037,0.003831599999102764,32.572307599999476
Delhi,0.2,36,29,0.41055420000338927,0.0038487999991048127,0.4144030000024941
Delhi,0.2,37,30,1.381848999997601,0.003975899999204557,1.3858248999968055
Delhi,0.2,38,30,7.674704199998814,0.003799600002821535,7.678503800001636
Delhi,0.2,39,29,3.7030911999972886,0.0038091999958851375,3.706900399993174
Delhi,0.2,40,30,13.307081599996309,0.005490899995493237,13.312572499991802
Delhi,0.2,41,28,21.69704289999936,0.003792700001213234,21.700835600000573
Delhi,0.2,42,28,13.672366899998451,0.004502299998421222,13.676869199996872
Delhi,0.2,43,30,27.34659190000093,0.0037980000051902607,27.35038990000612
Delhi,0.2,44,28,24.42888800000219,0.0037951999984215945,24.43268320000061
Delhi,0.2,45,29,16.834617199994682,0.0038264999966486357,16.83844369999133
Delhi,0.2,46,29,4.6755989999946905,0.003861200006213039,4.679460200000904
Delhi,0.2,47,27,1.8492473000005702,0.003899499999533873,1.8531468000001041
Delhi,0.2,48,28,0.3783475999953225,0.0049123999997391365,0.38325999999506166
Delhi,0.2,49,28,1.377362399995036,0.0038285999980871566,1.3811909999931231
Delhi,0.2,50,28,17.796717199998966,0.003935100001399405,17.800652300000365
Delhi,0.2,51,28,5.60435619999771,0.0038039999999455176,5.608160199997656
Delhi,0.2,52,29,16.364833299994643,0.0038022999942768365,16.36863559998892
