city,epsilon,od_id,method,distance_km,actual_CO2_cost,hotspot_cost,pollutant_cost,top10_hotspot_cells,nodes,CO2_reduction_pct_vs_shortest,distance_penalty_pct_vs_shortest,hotspot_reduction_pct_vs_shortest,top10_reduction_pct_vs_shortest,policy_violation_pct,operational_utility_score,runtime_seconds
Delhi,0.05,9,CARA_without_NegotiationAgent,25.638033908651643,423.87384092974713,8.86194871159564,12.850114593657084,0,38,53.61592690715362,2.890702947322601,32.79454905451651,,0.0,64.23179553976667,0.0
Delhi,0.05,9,SingleAgent_Routing,26.35827236523324,383.6924661392354,8.387735381565907,13.072519202180374,0,39,58.01293291527634,5.781168002147573,36.39079201711759,,0.7811680021475729,58.39664890235941,0.0
Delhi,0.05,9,StaticDT_Routing,25.638033908651643,423.87384092974713,8.86194871159564,12.850114593657084,0,38,53.61592690715362,2.890702947322601,32.79454905451651,,0.0,64.23179553976667,0.0
Delhi,0.05,10,CARA_Full,14.631936029612962,800.2480101850783,9.475718533201189,12.58524219524281,0,34,0.0,0.0,0.0,,0.0,0.0,0.0
Delhi,0.05,10,CARA_without_PredictionAgent,14.631936029612962,800.2480101850783,9.475718533201189,12.58524219524281,0,34,0.0,0.0,0.0,,0.0,0.0,0.0
Delhi,0.05,10,CARA_without_HotspotAgent,14.631936029612962,800.2480101850783,9.475718533201189,12.58524219524281,0,34,0.0,0.0,0.0,,0.0,0.0,0.0
Delhi,0.05,10,CARA_without_PollutantAgent,14.631936029612962,800.2480101850783,9.475718533201189,12.58524219524281,0,34,0.0,0.0,0.0,,0.0,0.0,0.0
Delhi,0.05,10,CARA_without_PolicyAgent,16.808464474135317,300.75741959357737,6.297175421209118,11.42667864222002,0,34,62.41697376741752,14.875191089664208,33.54408534672104,,9.875191089664208,-29.56289445586404,0.0
Delhi,0.05,10,CARA_without_NegotiationAgent,14.631936029612962,800.2480101850783,9.475718533201189,12.58524219524281,0,34,0.0,0.0,0.0,,0.0,0.0,0.0
Delhi,0.05,10,SingleAgent_Routing,17.17113604773556,297.3220599417801,6.1652750247770065,11.42667864222002,0,34,62.846260639496435,17.353821209876912,34.936068402886725,,12.353821209876912,-53.22391725782933,0.0
Delhi,0.05,10,StaticDT_Routing,16.808464474135317,300.75741959357737,6.297175421209118,11.42667864222002,0,34,62.41697376741752,14.875191089664208,33.54408534672104,,9.875191089664208,-29.56289445586404,0.0
Delhi,0.05,11,CARA_Full,19.666923038730285,6693.388085207951,30.38462586719524,26.983854682854314,12,43,0.6780939528005456,0.00013913605103301515,0.23926904273468214,0.0,0.0,0.7974502020658207,0.0
Delhi,0.05,11,CARA_without_PredictionAgent,19.666923038730285,6693.388085207951,30.38462586719524,26.983854682854314,12,43,0.6780939528005456,0.00013913605103301515,0.23926904273468214,0.0,0.0,0.7974502020658207,0.0
Delhi,0.05,11,CARA_without_HotspotAgent,19.666923038730285,6693.388085207951,30.38462586719524,26.983854682854314,12,43,0.6780939528005456,0.00013913605103301515,0.23926904273468214,0.0,0.0,0.7974502020658207,0.0
Delhi,0.05,11,CARA_without_PollutantAgent,19.666923038730285,6693.388085207951,30.38462586719524,26.983854682854314,12,43,0.6780939528005456,0.00013913605103301515,0.23926904273468214,0.0,0.0,0.7974502020658207,0.0
Delhi,0.05,11,CARA_without_PolicyAgent,32.27403886626251,2347.2346797019522,18.82004459861249,23.72403369672946,3,61,65.16983336984522,64.10337147060571,38.208835810186514,75.0,59.10337147060571,-516.7594634311185,0.0
Delhi,0.05,11,CARA_without_NegotiationAgent,19.666923038730285,6693.388085207951,30.38462586719524,26.983854682854314,12,43,0.6780939528005456,0.00013913605103301515,0.23926904273468214,0.0,0.0,0.7974502020658207,0.0
Delhi,0.05,11,SingleAgent_Routing,33.76860512829111,2299.0000974268846,18.345038404360757,24.563565411298345,3,64,65.8855771139645,71.70277244739198,39.768406277004175,75.0,66.70277244739198,-591.2579442214532,0.0
Delhi,0.05,11,StaticDT_Routing,22.207100454695464,3695.7414664822018,23.495899405351828,22.56862921209119,0,43,45.15959898995155,12.916145088102194,22.856772717187248,100.0,7.916145088102194,-32.573465532476774,0.0
